book,chapter,verse,clause.n,verb.n,lexeme,tense,domain,has.timex,position.at.cl,cl.dependency
Ezekiel,32,24,483545,0,ø,ø,Q,2,2,I
Ezekiel,32,24,483546,0,ø,ø,Q,2,2,I
Ezekiel,32,24,483547,0,ø,ø,Q,2,2,D
Ezekiel,32,24,483548,280598,JRD[,perf,Q,2,2,D
Ezekiel,32,24,483549,280604,NTN[,perf,Q,2,2,D
Ezekiel,32,24,483550,280610,NF>[,wayq,N,2,2,I
Ezekiel,32,25,483551,280618,NTN[,perf,Q,2,2,I
Ezekiel,32,25,483552,0,ø,ø,Q,2,2,I
Ezekiel,32,25,483553,0,ø,ø,Q,2,2,I
Ezekiel,32,25,483554,0,ø,ø,Q,2,2,D
Ezekiel,32,25,483555,280631,NTN[,perf,Q,2,2,I
Ezekiel,32,25,483556,280637,NF>[,wayq,N,2,2,I
Ezekiel,32,25,483557,0,ø,ø,Q,2,2,I
Ezekiel,32,26,483558,0,ø,ø,Q,2,2,I
Ezekiel,32,26,483559,0,ø,ø,Q,2,2,I
Ezekiel,32,26,483560,0,ø,ø,Q,2,2,I
Ezekiel,32,26,483561,280659,NTN[,perf,Q,2,2,I
Ezekiel,32,27,483562,280666,CKB[,impf,Q,2,2,I
Ezekiel,32,27,483563,0,ø,ø,Q,2,2,D
Ezekiel,32,27,483564,280673,JRD[,perf,Q,2,2,D
Ezekiel,32,27,483565,280679,NTN[,wayq,N,2,2,D
Ezekiel,32,27,483566,280685,HJH[,wayq,N,2,2,I
Ezekiel,32,27,483567,0,ø,ø,Q,2,2,I
Ezekiel,32,28,483568,280700,CBR[,impf,Q,2,2,I
Ezekiel,32,28,483569,280702,CKB[,impf,Q,2,2,I
Ezekiel,32,29,483570,0,ø,ø,Q,2,2,I
Ezekiel,32,29,483571,280713,NTN[,perf,Q,2,2,D
Ezekiel,32,29,483572,280722,CKB[,impf,Q,2,2,I
Ezekiel,32,29,483573,0,ø,ø,Q,2,2,I
Ezekiel,32,30,483574,0,ø,ø,Q,2,2,I
Ezekiel,32,30,483575,280735,JRD[,perf,Q,2,2,D
Ezekiel,32,30,483576,0,ø,ø,Q,2,2,I
Ezekiel,32,30,483577,280744,CKB[,wayq,N,2,2,I
Ezekiel,32,30,483578,280750,NF>[,wayq,N,2,2,I
Ezekiel,32,31,483579,280756,R>H[,impf,Q,2,2,I
Ezekiel,32,31,483580,280759,NXM[,weqt,Q,2,2,I
Ezekiel,32,31,483581,0,ø,ø,Q,2,2,I
Ezekiel,32,31,483582,0,ø,ø,Q,2,2,I
Ezekiel,32,32,483583,280773,NTN[,perf,Q,2,2,I
Ezekiel,32,32,483584,280780,CKB[,weqt,Q,2,2,I
Ezekiel,32,32,483585,0,ø,ø,Q,2,2,I
Ezekiel,33,1,483586,280795,HJH[,wayq,N,2,2,I
Ezekiel,33,1,483587,280800,>MR[,infc,N,2,2,D
Ezekiel,33,2,483588,0,ø,ø,Q,2,2,I
Ezekiel,33,2,483589,280803,DBR[,impv,Q,2,2,D
Ezekiel,33,2,483590,280808,>MR[,weqt,Q,2,2,D
Ezekiel,33,2,483591,0,ø,ø,Q,2,2,I
Ezekiel,33,2,483592,280812,BW>[,impf,Q,2,2,D
Ezekiel,33,2,483593,280816,LQX[,weqt,Q,2,2,I
Ezekiel,33,2,483594,280825,NTN[,weqt,Q,2,2,I
Ezekiel,33,3,483595,280831,R>H[,weqt,Q,2,2,I
Ezekiel,33,3,483596,0,ø,ø,Q,2,2,D
Ezekiel,33,3,483597,280840,TQ<[,weqt,Q,2,2,I
Ezekiel,33,3,483598,280845,ZHR[,weqt,Q,2,2,I
Ezekiel,33,4,483599,280850,CM<[,weqt,Q,2,2,I
Ezekiel,33,4,483600,280859,ZHR[,perf,Q,2,2,I
Ezekiel,33,4,483601,280861,BW>[,wayq,N,2,2,I
Ezekiel,33,4,483602,280864,LQX[,wayq,N,2,2,I
Ezekiel,33,4,483603,280868,HJH[,impf,Q,2,2,I
Ezekiel,33,5,483604,280873,CM<[,perf,Q,2,2,I
Ezekiel,33,5,483605,280876,ZHR[,perf,Q,2,2,I
Ezekiel,33,5,483606,280879,HJH[,impf,Q,2,2,I
Ezekiel,33,5,483607,0,ø,ø,Q,2,2,I
Ezekiel,33,5,483608,280884,MLV[,perf,Q,2,2,I
Ezekiel,33,6,483609,0,ø,ø,Q,2,2,I
Ezekiel,33,6,483610,280889,R>H[,impf,Q,2,2,D
Ezekiel,33,6,483611,0,ø,ø,Q,2,2,D
Ezekiel,33,6,483612,280896,TQ<[,perf,Q,2,2,I
Ezekiel,33,6,483613,280904,ZHR[,perf,Q,2,2,I
Ezekiel,33,6,483614,280906,BW>[,wayq,N,2,2,I
Ezekiel,33,6,483615,280909,LQX[,wayq,N,2,2,I
Ezekiel,33,6,483616,280915,LQX[,perf,Q,2,2,I
Ezekiel,33,6,483617,280922,DRC[,impf,Q,2,2,I
Ezekiel,33,7,483618,0,ø,ø,Q,2,2,I
Ezekiel,33,7,483619,0,ø,ø,Q,2,2,I
Ezekiel,33,7,483620,280928,NTN[,perf,Q,2,2,D
Ezekiel,33,7,483621,280933,CM<[,weqt,Q,2,2,I
Ezekiel,33,7,483622,280938,ZHR[,weqt,Q,2,2,I
Ezekiel,33,8,483623,280942,>MR[,infc,Q,2,2,I
Ezekiel,33,8,483624,0,ø,ø,Q,2,2,I
Ezekiel,33,8,483625,280948,MWT[,impf,Q,2,2,I
Ezekiel,33,8,483626,280951,DBR[,perf,Q,2,2,D
Ezekiel,33,8,483627,280953,ZHR[,infc,Q,2,2,D
Ezekiel,33,8,483628,280961,MWT[,impf,Q,2,2,D
Ezekiel,33,8,483629,280966,BQC[,impf,Q,2,2,I
Ezekiel,33,9,483630,0,ø,ø,Q,2,2,I
Ezekiel,33,9,483631,280970,ZHR[,perf,Q,2,2,D
Ezekiel,33,9,483632,280975,CWB[,infc,Q,2,2,D
Ezekiel,33,9,483633,280979,CWB[,perf,Q,2,2,D
Ezekiel,33,9,483634,280985,MWT[,impf,Q,2,2,I
Ezekiel,33,9,483635,280989,NYL[,perf,Q,2,2,D
Ezekiel,33,10,483636,280994,>MR[,impv,Q,2,2,I
Ezekiel,33,10,483637,0,ø,ø,Q,2,2,I
Ezekiel,33,10,483638,280999,>MR[,perf,Q,2,2,I
Ezekiel,33,10,483639,281001,>MR[,infc,Q,2,2,D
Ezekiel,33,10,483640,0,ø,ø,Q,2,2,I
Ezekiel,33,10,483641,0,ø,ø,Q,2,2,I
Ezekiel,33,10,483642,281013,XJH[,impf,Q,2,2,I
Ezekiel,33,11,483643,281014,>MR[,impv,Q,2,2,I
Ezekiel,33,11,483644,0,ø,ø,Q,2,2,I
Ezekiel,33,11,483645,0,ø,ø,Q,2,2,I
Ezekiel,33,11,483646,281022,XPY[,impf,Q,2,2,I
Ezekiel,33,11,483647,0,ø,ø,Q,2,2,I
Ezekiel,33,11,483648,281030,CWB[,infc,Q,2,2,D
Ezekiel,33,11,483649,281035,XJH[,weqt,Q,2,2,I
Ezekiel,33,11,483650,281036,CWB[,impv,Q,2,2,I
Ezekiel,33,11,483651,281037,CWB[,impv,Q,2,2,I
Ezekiel,33,11,483652,281044,MWT[,impf,Q,2,2,I
Ezekiel,33,11,483653,0,ø,ø,Q,2,2,I
Ezekiel,33,12,483654,0,ø,ø,Q,2,2,I
Ezekiel,33,12,483655,0,ø,ø,Q,2,2,I
Ezekiel,33,12,483656,281051,>MR[,impv,Q,2,2,I
Ezekiel,33,12,483657,281059,NYL[,impf,Q,1,2,I
Ezekiel,33,12,483658,0,ø,ø,Q,2,2,I
Ezekiel,33,12,483659,281068,KCL[,impf,Q,1,2,D
Ezekiel,33,12,483660,281072,CWB[,infc,Q,2,2,D
Ezekiel,33,12,483661,281078,JKL[,impf,Q,2,2,I
Ezekiel,33,12,483662,281080,XJH[,infc,Q,1,2,D
Ezekiel,33,12,483663,281084,XV>[,infc,Q,2,2,D
Ezekiel,33,13,483664,281086,>MR[,infc,Q,2,2,D
Ezekiel,33,13,483665,281091,XJH[,impf,Q,2,2,I
Ezekiel,33,13,483666,281094,BVX[,perf,Q,2,2,D
Ezekiel,33,13,483667,281098,<FH[,weqt,Q,2,2,D
Ezekiel,33,13,483668,281103,ZKR[,impf,Q,2,2,I
Ezekiel,33,13,483669,0,ø,ø,Q,2,2,I
Ezekiel,33,13,483670,281108,<FH[,perf,Q,2,2,D
Ezekiel,33,13,483671,281110,MWT[,impf,Q,2,2,D
Ezekiel,33,14,483672,281143,XJH[,impf,Q,2,2,I
Ezekiel,33,14,483673,281113,>MR[,infc,Q,2,2,D
Ezekiel,33,14,483674,281118,MWT[,impf,Q,2,2,I
Ezekiel,33,14,483675,281120,CWB[,weqt,Q,2,2,D
Ezekiel,33,14,483676,281124,<FH[,weqt,Q,2,2,D
Ezekiel,33,15,483677,281129,CWB[,impf,Q,2,2,D
Ezekiel,33,15,483678,281132,CLM[,impf,Q,2,2,D
Ezekiel,33,15,483679,281137,HLK[,perf,Q,2,2,D
Ezekiel,33,15,483680,281140,<FH[,infc,Q,2,2,D
Ezekiel,33,15,483681,281145,MWT[,impf,Q,2,2,I
Ezekiel,33,16,483682,0,ø,ø,Q,2,2,I
Ezekiel,33,16,483683,281149,XV>[,perf,Q,2,2,D
Ezekiel,33,16,483684,281151,ZKR[,impf,Q,2,2,D
Ezekiel,33,16,483685,281156,<FH[,perf,Q,2,2,I
Ezekiel,33,16,483686,281158,XJH[,impf,Q,2,2,I
Ezekiel,33,17,483687,281160,>MR[,weqt,Q,2,2,I
Ezekiel,33,17,483688,281164,TKN[,impf,Q,2,2,I
Ezekiel,33,17,483689,0,ø,ø,Q,2,2,I
Ezekiel,33,17,483690,281171,TKN[,impf,Q,2,2,D
Ezekiel,33,18,483691,281173,CWB[,infc,Q,2,2,I
Ezekiel,33,18,483692,281178,<FH[,weqt,Q,2,2,D
Ezekiel,33,18,483693,281181,MWT[,weqt,Q,2,2,D
Ezekiel,33,19,483694,281196,XJH[,impf,Q,2,2,I
Ezekiel,33,19,483695,281185,CWB[,infc,Q,2,2,D
Ezekiel,33,19,483696,281190,<FH[,weqt,Q,2,2,D
Ezekiel,33,20,483697,281198,>MR[,weqt,Q,2,2,I
Ezekiel,33,20,483698,281200,TKN[,impf,Q,2,2,I
Ezekiel,33,20,483699,0,ø,ø,Q,2,2,D
Ezekiel,33,20,483700,281206,CPV[,impf,Q,2,2,I
Ezekiel,33,20,483701,0,ø,ø,Q,2,2,I
Ezekiel,33,21,483702,281211,HJH[,wayq,N,1,2,I
Ezekiel,33,21,483703,281226,BW>[,perf,N,2,2,I
Ezekiel,33,21,483704,281233,>MR[,infc,N,2,2,D
Ezekiel,33,21,483705,281234,NKH[,perf,Q,2,2,I
Ezekiel,33,22,483706,281240,HJH[,perf,N,1,2,I
Ezekiel,33,22,483707,281247,BW>[,infc,N,2,2,D
Ezekiel,33,22,483708,281251,PTX[,wayq,N,2,2,I
Ezekiel,33,22,483709,281255,BW>[,infc,N,1,2,D
Ezekiel,33,22,483710,281261,PTX[,wayq,N,2,2,I
Ezekiel,33,22,483711,281265,>LM[,perf,N,2,2,I
Ezekiel,33,23,483712,281268,HJH[,wayq,N,2,2,I
Ezekiel,33,23,483713,281273,>MR[,infc,N,2,2,D
Ezekiel,33,24,483714,0,ø,ø,Q,2,2,I
Ezekiel,33,24,483715,0,ø,ø,Q,2,2,I
Ezekiel,33,24,483716,281286,>MR[,infc,Q,2,2,D
Ezekiel,33,24,483717,281288,HJH[,perf,Q,2,2,I
Ezekiel,33,24,483718,281291,JRC[,wayq,N,2,2,I
Ezekiel,33,24,483719,0,ø,ø,Q,2,2,I
Ezekiel,33,24,483720,281299,NTN[,perf,Q,2,2,I
Ezekiel,33,25,483721,0,ø,ø,Q,2,2,I
Ezekiel,33,25,483722,281305,>MR[,impv,Q,2,2,I
Ezekiel,33,25,483723,281308,>MR[,perf,Q,2,2,I
Ezekiel,33,25,483724,281314,>KL[,impf,Q,2,2,I
Ezekiel,33,25,483725,281317,NF>[,impf,Q,2,2,I
Ezekiel,33,25,483726,281322,CPK[,impf,Q,2,2,I
Ezekiel,33,25,483727,281326,JRC[,impf,Q,2,2,I
Ezekiel,33,26,483728,281327,<MD[,perf,Q,2,2,I
Ezekiel,33,26,483729,281330,<FH[,perf,Q,2,2,I
Ezekiel,33,26,483730,281337,VM>[,perf,Q,2,2,I
Ezekiel,33,26,483731,0,ø,ø,Q,2,2,D
Ezekiel,33,26,483732,281341,JRC[,impf,Q,2,2,I
Ezekiel,33,27,483733,281343,>MR[,impf,Q,2,2,I
Ezekiel,33,27,483734,281346,>MR[,perf,Q,2,2,I
Ezekiel,33,27,483735,0,ø,ø,Q,2,2,I
Ezekiel,33,27,483736,281360,NPL[,impf,Q,2,2,I
Ezekiel,33,27,483737,0,ø,ø,Q,2,2,D
Ezekiel,33,27,483738,0,ø,ø,Q,2,2,I
Ezekiel,33,27,483739,0,ø,ø,Q,2,2,D
Ezekiel,33,27,483740,281370,NTN[,perf,Q,2,2,D
Ezekiel,33,27,483741,281372,>KL[,infc,Q,2,2,D
Ezekiel,33,27,483742,281385,MWT[,impf,Q,2,2,I
Ezekiel,33,27,483743,0,ø,ø,Q,2,2,D
Ezekiel,33,28,483744,281387,NTN[,weqt,Q,2,2,I
Ezekiel,33,28,483745,281395,CBT[,weqt,Q,2,2,I
Ezekiel,33,28,483746,281399,CMM[,weqt,Q,2,2,I
Ezekiel,33,29,483747,281406,JD<[,weqt,Q,2,2,I
Ezekiel,33,29,483748,0,ø,ø,Q,2,2,D
Ezekiel,33,29,483749,281411,NTN[,infc,Q,2,2,D
Ezekiel,33,29,483750,281422,<FH[,perf,Q,2,2,D
Ezekiel,33,30,483751,0,ø,ø,Q,2,2,I
Ezekiel,33,30,483752,0,ø,ø,Q,2,2,I
Ezekiel,33,30,483753,0,ø,ø,Q,2,2,D
Ezekiel,33,30,483754,0,ø,ø,Q,2,2,D
Ezekiel,33,30,483755,281441,DBR[,weqt,Q,2,2,D
Ezekiel,33,30,483756,0,ø,ø,Q,2,2,I
Ezekiel,33,30,483757,281449,>MR[,infc,Q,2,2,D
Ezekiel,33,30,483758,281450,BW>[,impv,Q,2,2,I
Ezekiel,33,30,483759,281453,CM<[,impv,Q,2,2,I
Ezekiel,33,30,483760,0,ø,ø,Q,2,2,D
Ezekiel,33,30,483761,0,ø,ø,Q,2,2,D
Ezekiel,33,31,483762,281463,BW>[,impf,Q,2,2,D
Ezekiel,33,31,483763,281469,JCB[,impf,Q,2,2,I
Ezekiel,33,31,483764,281474,CM<[,weqt,Q,2,2,I
Ezekiel,33,31,483765,281480,<FH[,impf,Q,2,2,I
Ezekiel,33,31,483766,0,ø,ø,Q,2,2,I
Ezekiel,33,31,483767,0,ø,ø,Q,2,2,I
Ezekiel,33,32,483768,0,ø,ø,Q,2,2,I
Ezekiel,33,32,483769,0,ø,ø,Q,2,2,I
Ezekiel,33,32,483770,281501,NGN[,infc,Q,2,2,D
Ezekiel,33,32,483771,281503,CM<[,weqt,Q,2,2,I
Ezekiel,33,32,483772,0,ø,ø,Q,2,2,I
Ezekiel,33,33,483773,281512,BW>[,infc,Q,2,2,I
Ezekiel,33,33,483774,0,ø,ø,Q,2,2,I
Ezekiel,33,33,483775,281516,JD<[,weqt,Q,2,2,I
Ezekiel,33,33,483776,281519,HJH[,perf,Q,2,2,D
Ezekiel,34,1,483777,281523,HJH[,wayq,N,2,2,I
Ezekiel,34,1,483778,281528,>MR[,infc,N,2,2,D
Ezekiel,34,2,483779,0,ø,ø,Q,2,2,I
Ezekiel,34,2,483780,281531,NB>[,impv,Q,2,2,D
Ezekiel,34,2,483781,281535,NB>[,impv,Q,2,2,I
Ezekiel,34,2,483782,281537,>MR[,weqt,Q,2,2,I
Ezekiel,34,2,483783,281543,>MR[,perf,Q,2,2,I
Ezekiel,34,2,483784,0,ø,ø,Q,2,2,I
Ezekiel,34,2,483785,281550,HJH[,perf,Q,2,2,D
Ezekiel,34,2,483786,281557,R<H[,impf,Q,2,2,I
Ezekiel,34,3,483787,281563,>KL[,impf,Q,2,2,I
Ezekiel,34,3,483788,281568,LBC[,impf,Q,2,2,I
Ezekiel,34,3,483789,281571,ZBX[,impf,Q,2,2,I
Ezekiel,34,3,483790,281575,R<H[,impf,Q,2,2,I
Ezekiel,34,4,483791,281580,XZQ[,perf,Q,2,2,I
Ezekiel,34,4,483792,281586,RP>[,perf,Q,2,2,I
Ezekiel,34,4,483793,281592,XBC[,perf,Q,2,2,I
Ezekiel,34,4,483794,281598,CWB[,perf,Q,2,2,I
Ezekiel,34,4,483795,281604,BQC[,perf,Q,2,2,I
Ezekiel,34,4,483796,281608,RDH[,perf,Q,2,2,I
Ezekiel,34,5,483797,281614,PWY[,wayq,N,2,2,I
Ezekiel,34,5,483798,281619,HJH[,wayq,N,2,2,I
Ezekiel,34,5,483799,281628,PWY[,wayq,N,2,2,I
Ezekiel,34,6,483800,281629,CGH[,impf,Q,2,2,I
Ezekiel,34,6,483801,281646,PWY[,perf,Q,2,2,I
Ezekiel,34,6,483802,0,ø,ø,Q,2,2,I
Ezekiel,34,6,483803,0,ø,ø,Q,2,2,I
Ezekiel,34,7,483804,281656,CM<[,impv,Q,2,2,I
Ezekiel,34,7,483805,0,ø,ø,Q,2,2,I
Ezekiel,34,8,483806,0,ø,ø,Q,2,2,I
Ezekiel,34,8,483807,0,ø,ø,Q,2,2,I
Ezekiel,34,8,483808,0,ø,ø,Q,2,2,I
Ezekiel,34,8,483809,281668,HJH[,infc,Q,2,2,D
Ezekiel,34,8,483810,281673,HJH[,wayq,N,2,2,I
Ezekiel,34,8,483811,281687,DRC[,perf,N,2,2,I
Ezekiel,34,8,483812,281692,R<H[,wayq,N,2,2,I
Ezekiel,34,8,483813,281700,R<H[,perf,N,2,2,I
Ezekiel,34,9,483814,281704,CM<[,impv,Q,2,2,I
Ezekiel,34,9,483815,0,ø,ø,Q,2,2,I
Ezekiel,34,10,483816,281708,>MR[,perf,Q,2,2,I
Ezekiel,34,10,483817,0,ø,ø,Q,2,2,I
Ezekiel,34,10,483818,281716,DRC[,weqt,Q,2,2,I
Ezekiel,34,10,483819,281722,CBT[,weqt,Q,2,2,I
Ezekiel,34,10,483820,281724,R<H[,infc,Q,2,2,D
Ezekiel,34,10,483821,281728,R<H[,impf,Q,2,2,I
Ezekiel,34,10,483822,281734,NYL[,weqt,Q,2,2,I
Ezekiel,34,10,483823,281740,HJH[,impf,Q,2,2,I
Ezekiel,34,11,483824,281746,>MR[,perf,Q,2,2,I
Ezekiel,34,11,483825,0,ø,ø,Q,2,2,I
Ezekiel,34,11,483826,0,ø,ø,Q,2,2,I
Ezekiel,34,11,483827,281752,DRC[,weqt,Q,2,2,D
Ezekiel,34,11,483828,281756,BQR[,weqt,Q,2,2,D
Ezekiel,34,12,483829,0,ø,ø,Q,2,2,I
Ezekiel,34,12,483830,0,ø,ø,Q,2,2,D
Ezekiel,34,12,483831,281763,HJH[,infc,Q,2,2,D
Ezekiel,34,12,483832,281769,BQR[,impf,Q,2,2,D
Ezekiel,34,12,483833,281773,NYL[,weqt,Q,2,2,I
Ezekiel,34,12,483834,281780,PWY[,perf,Q,1,2,D
Ezekiel,34,13,483835,281788,JY>[,weqt,Q,2,2,I
Ezekiel,34,13,483836,281793,QBY[,weqt,Q,2,2,I
Ezekiel,34,13,483837,281798,BW>[,weqt,Q,2,2,I
Ezekiel,34,13,483838,281802,R<H[,weqt,Q,2,2,I
Ezekiel,34,14,483839,281818,R<H[,impf,Q,2,2,I
Ezekiel,34,14,483840,281825,HJH[,impf,Q,2,2,I
Ezekiel,34,14,483841,281828,RBY[,impf,Q,2,2,I
Ezekiel,34,14,483842,281835,R<H[,impf,Q,2,2,I
Ezekiel,34,15,483843,281840,R<H[,impf,Q,2,2,I
Ezekiel,34,15,483844,281844,RBY[,impf,Q,2,2,I
Ezekiel,34,15,483845,0,ø,ø,Q,2,2,I
Ezekiel,34,16,483846,281851,BQC[,impf,Q,2,2,I
Ezekiel,34,16,483847,281856,CWB[,impf,Q,2,2,I
Ezekiel,34,16,483848,281861,XBC[,impf,Q,2,2,I
Ezekiel,34,16,483849,281866,XZQ[,impf,Q,2,2,I
Ezekiel,34,16,483850,281875,CMD[,impf,Q,2,2,I
Ezekiel,34,16,483851,281876,R<H[,impf,Q,2,2,I
Ezekiel,34,17,483852,0,ø,ø,Q,2,2,I
Ezekiel,34,17,483853,0,ø,ø,Q,2,2,I
Ezekiel,34,17,483854,281883,>MR[,perf,Q,2,2,D
Ezekiel,34,17,483855,0,ø,ø,Q,2,2,I
Ezekiel,34,18,483856,0,ø,ø,Q,2,2,I
Ezekiel,34,18,483857,281906,R<H[,impf,Q,2,2,I
Ezekiel,34,18,483858,281910,RMS[,impf,Q,2,2,I
Ezekiel,34,18,483859,281916,CTH[,impf,Q,2,2,I
Ezekiel,34,18,483860,281923,RPF[,impf,Q,2,2,I
Ezekiel,34,19,483861,281928,R<H[,impf,Q,2,2,I
Ezekiel,34,19,483862,281932,CTH[,impf,Q,2,2,I
Ezekiel,34,20,483863,0,ø,ø,Q,2,2,I
Ezekiel,34,20,483864,281935,>MR[,perf,Q,2,2,I
Ezekiel,34,20,483865,0,ø,ø,Q,2,2,I
Ezekiel,34,20,483866,0,ø,ø,Q,2,2,I
Ezekiel,34,20,483867,281942,CPV[,weqt,Q,2,2,D
Ezekiel,34,21,483868,281956,HDP[,impf,Q,2,2,I
Ezekiel,34,21,483869,281960,NGX[,impf,Q,2,2,I
Ezekiel,34,21,483870,281966,PWY[,perf,Q,2,2,D
Ezekiel,34,22,483871,281972,JC<[,weqt,Q,2,2,I
Ezekiel,34,22,483872,281977,HJH[,impf,Q,2,2,I
Ezekiel,34,22,483873,281982,CPV[,weqt,Q,2,2,I
Ezekiel,34,23,483874,281988,QWM[,weqt,Q,2,2,I
Ezekiel,34,23,483875,281993,R<H[,weqt,Q,2,2,I
Ezekiel,34,23,483876,281999,R<H[,impf,Q,2,2,I
Ezekiel,34,23,483877,282003,HJH[,impf,Q,2,2,I
Ezekiel,34,24,483878,282010,HJH[,impf,Q,2,2,I
Ezekiel,34,24,483879,0,ø,ø,Q,2,2,I
Ezekiel,34,24,483880,282022,DBR[,perf,Q,2,2,I
Ezekiel,34,25,483881,282024,KRT[,weqt,Q,2,2,I
Ezekiel,34,25,483882,282029,CBT[,weqt,Q,2,2,I
Ezekiel,34,25,483883,282036,JCB[,weqt,Q,2,2,I
Ezekiel,34,25,483884,282043,JCN=[,weqt,Q,2,2,I
Ezekiel,34,26,483885,282048,NTN[,weqt,Q,2,2,I
Ezekiel,34,26,483886,282055,JRD[,weqt,Q,1,2,I
Ezekiel,34,26,483887,282062,HJH[,impf,Q,2,2,I
Ezekiel,34,27,483888,282064,NTN[,weqt,Q,2,2,I
Ezekiel,34,27,483889,282073,NTN[,impf,Q,2,2,I
Ezekiel,34,27,483890,282076,HJH[,weqt,Q,2,2,I
Ezekiel,34,27,483891,282082,JD<[,weqt,Q,2,2,I
Ezekiel,34,27,483892,0,ø,ø,Q,2,2,D
Ezekiel,34,27,483893,282087,CBR[,infc,Q,2,2,D
Ezekiel,34,27,483894,282092,NYL[,weqt,Q,2,2,I
Ezekiel,34,27,483895,0,ø,ø,Q,2,2,D
Ezekiel,34,28,483896,282100,HJH[,impf,Q,2,2,I
Ezekiel,34,28,483897,282111,>KL[,impf,Q,2,2,I
Ezekiel,34,28,483898,282113,JCB[,weqt,Q,2,2,I
Ezekiel,34,28,483899,0,ø,ø,Q,2,2,I
Ezekiel,34,29,483900,282120,QWM[,weqt,Q,2,2,I
Ezekiel,34,29,483901,282127,HJH[,impf,Q,2,2,I
Ezekiel,34,29,483902,282136,NF>[,impf,Q,2,2,I
Ezekiel,34,30,483903,282142,JD<[,weqt,Q,2,2,I
Ezekiel,34,30,483904,0,ø,ø,Q,2,2,D
Ezekiel,34,30,483905,0,ø,ø,Q,2,2,D
Ezekiel,34,30,483906,0,ø,ø,Q,2,2,I
Ezekiel,34,31,483907,0,ø,ø,Q,2,2,I
Ezekiel,34,31,483908,0,ø,ø,Q,2,2,I
Ezekiel,34,31,483909,0,ø,ø,Q,2,2,I
Ezekiel,34,31,483910,0,ø,ø,Q,2,2,I
Ezekiel,35,1,483911,282169,HJH[,wayq,N,2,2,I
Ezekiel,35,1,483912,282174,>MR[,infc,N,2,2,D
Ezekiel,35,2,483913,0,ø,ø,Q,2,2,I
Ezekiel,35,2,483914,282177,FJM[,impv,Q,2,2,D
Ezekiel,35,2,483915,282183,NB>[,impv,Q,2,2,I
Ezekiel,35,3,483916,282186,>MR[,weqt,Q,2,2,I
Ezekiel,35,3,483917,282189,>MR[,perf,Q,2,2,I
Ezekiel,35,3,483918,0,ø,ø,Q,2,2,I
Ezekiel,35,3,483919,0,ø,ø,Q,2,2,I
Ezekiel,35,3,483920,282197,NVH[,weqt,Q,2,2,I
Ezekiel,35,3,483921,282201,NTN[,weqt,Q,2,2,I
Ezekiel,35,4,483922,282207,FJM[,impf,Q,2,2,I
Ezekiel,35,4,483923,282211,HJH[,impf,Q,2,2,I
Ezekiel,35,4,483924,282213,JD<[,weqt,Q,2,2,I
Ezekiel,35,4,483925,0,ø,ø,Q,2,2,D
Ezekiel,35,5,483926,282218,HJH[,infc,Q,2,2,I
Ezekiel,35,5,483927,282223,NGR[,wayq,N,1,2,D
Ezekiel,35,6,483928,0,ø,ø,Q,2,2,D
Ezekiel,35,6,483929,0,ø,ø,Q,2,2,I
Ezekiel,35,6,483930,0,ø,ø,Q,2,2,I
Ezekiel,35,6,483931,282246,<FH[,impf,Q,2,2,I
Ezekiel,35,6,483932,282249,RDP[,impf,Q,2,2,I
Ezekiel,35,6,483933,282253,FN>[,perf,Q,2,2,I
Ezekiel,35,6,483934,282256,RDP[,impf,Q,2,2,I
Ezekiel,35,7,483935,282258,NTN[,weqt,Q,2,2,I
Ezekiel,35,7,483936,282267,KRT[,weqt,Q,2,2,I
Ezekiel,35,8,483937,282273,ML>[,weqt,Q,2,2,I
Ezekiel,35,8,483938,0,ø,ø,Q,2,2,I
Ezekiel,35,8,483939,282285,NPL[,impf,Q,2,2,D
Ezekiel,35,9,483940,282289,NTN[,impf,Q,2,2,I
Ezekiel,35,9,483941,282293,CWB[,impf,Q,2,2,I
Ezekiel,35,9,483942,282295,JD<[,weqt,Q,2,2,I
Ezekiel,35,9,483943,0,ø,ø,Q,2,2,D
Ezekiel,35,10,483944,282300,>MR[,infc,Q,2,2,I
Ezekiel,35,10,483945,0,ø,ø,Q,2,2,I
Ezekiel,35,10,483946,282311,HJH[,impf,Q,2,2,D
Ezekiel,35,10,483947,282313,JRC[,weqt,Q,2,2,D
Ezekiel,35,10,483948,282317,HJH[,perf,Q,2,2,I
Ezekiel,35,11,483949,0,ø,ø,Q,2,2,D
Ezekiel,35,11,483950,0,ø,ø,Q,2,2,I
Ezekiel,35,11,483951,0,ø,ø,Q,2,2,I
Ezekiel,35,11,483952,282325,<FH[,weqt,Q,2,2,I
Ezekiel,35,11,483953,282332,<FH[,perf,Q,2,2,D
Ezekiel,35,11,483954,282337,JD<[,weqt,Q,2,2,I
Ezekiel,35,11,483955,282341,CPV[,impf,Q,2,2,D
Ezekiel,35,12,483956,282343,JD<[,weqt,Q,2,2,I
Ezekiel,35,12,483957,0,ø,ø,Q,2,2,D
Ezekiel,35,12,483958,282347,CM<[,perf,Q,2,2,I
Ezekiel,35,12,483959,282352,>MR[,perf,Q,2,2,D
Ezekiel,35,12,483960,282357,>MR[,infc,Q,2,2,D
Ezekiel,35,12,483961,282358,CMM[,perf,Q,2,2,I
Ezekiel,35,12,483962,282360,NTN[,perf,Q,2,2,I
