book,chapter,verse,clause.n,phrase.n,phrase.trans,preps,num.preps,subs,num.subs,quants,num.quants,advbs,num.advbs,pdp.pattern,domain,verb.lex,verb.tense,position.at.vb,position.at.cl,cl.dependency
Isaiah,35,5,470760,781216,>Z,ø,0,ø,0,ø,0,>Z,1,advb,D,PQX[,impf,2,1,I
Isaiah,35,6,470762,781222,>Z,ø,0,ø,0,ø,0,>Z,1,advb,D,DLG[,impf,2,1,I
Isaiah,36,1,470785,781295,B >RB< <FRH CNH L H MLK XZQJHW,B|L,2,>RB</,1,>RB</|<FRH/,2,ø,0,prep-subs-subs-subs-prep-art-subs-nmpr,N,HJH[,wayq,2,3,I
Isaiah,36,8,470813,781378,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,36,10,470820,781401,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,37,20,470960,781799,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,37,26,470987,781877,L MN RXWQ,L|MN,2,RXWQ/,1,ø,0,ø,0,prep-prep-subs,Q,CM<[,perf,2,4,I
Isaiah,37,26,470988,781880,MN JWM QDM,MN,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,<FH[,perf,2,3,I
Isaiah,37,26,470990,781883,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,BW>[,perf,2,1,I
Isaiah,37,30,471010,781932,H CNH,ø,0,CNH/,1,ø,0,ø,0,art-subs,Q,>KL[,infa,2,2,I
Isaiah,37,30,471011,781935,B H CNH H CNJ,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Isaiah,37,30,471012,781938,B H CNH H CLJCJ,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ZR<[,impv,2,2,I
Isaiah,37,36,471035,782013,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,CKM[,wayq,2,3,I
Isaiah,38,1,471046,782045,B H JWM H HM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,?,XLH[,perf,2,1,I
Isaiah,38,10,471084,782153,B DMJ JWM,B,1,DMJ=/,1,ø,0,ø,0,prep-subs-subs,Q,HLK[,impf,2,1,I
Isaiah,38,10,471085,782157,JTR CNH,ø,0,JTR/,1,ø,0,ø,0,subs-subs,Q,PQD[,perf,2,2,I
Isaiah,38,12,471094,782180,MN JWM <D LJLH,MN|<D,2,JWM/,1,ø,0,ø,0,prep-subs-prep-subs,Q,CLM[,impf,2,1,I
Isaiah,38,13,471095,782183,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,Q,CWH[,perf,2,2,I
Isaiah,38,13,471098,782188,MN JWM <D LJLH,MN|<D,2,JWM/,1,ø,0,ø,0,prep-subs-prep-subs,Q,CLM[,impf,2,1,I
Isaiah,38,15,471109,782211,KL CNH,ø,0,KL/,1,ø,0,ø,0,subs-subs,Q,DDH[,impf,2,2,I
Isaiah,38,19,471122,782251,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JDH[,impf,2,4,D
Isaiah,38,20,471126,782261,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,NGN[,impf,2,4,I
Isaiah,39,1,471134,782281,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,?,CLX[,perf,2,1,I
Isaiah,39,6,471161,782367,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,>YR[,perf,2,5,D
Isaiah,39,8,471172,782399,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,HJH[,impf,2,4,I
Isaiah,40,8,471203,782481,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,QWM[,impf,2,4,I
Isaiah,40,21,471256,782627,MN R>C,MN,1,R>C/,1,ø,0,ø,0,prep-subs,Q,NGD[,perf,2,4,I
Isaiah,41,4,471321,782806,MN R>C,MN,1,R>C/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,3,I
Isaiah,41,26,471435,783069,MN R>C,MN,1,R>C/,1,ø,0,ø,0,prep-subs,Q,NGD[,perf,2,3,I
Isaiah,41,26,471437,783073,MN L PNH,MN|L,2,PNH/,1,ø,0,ø,0,prep-prep-subs,Q,ø,ø,2,2,I
Isaiah,42,14,471511,783255,MN <WLM,MN,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,XCH[,perf,2,2,I
Isaiah,43,1,471576,783414,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,43,13,471647,783583,GM MN JWM,MN,1,JWM/,1,ø,0,GM,1,advb-prep-subs,Q,ø,ø,2,1,I
Isaiah,43,19,471667,783639,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,YMX[,impf,2,1,I
Isaiah,44,1,471702,783738,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,44,8,471736,783826,MN >Z,MN,1,ø,0,ø,0,>Z,1,prep-advb,Q,CM<[,perf,2,3,I
Isaiah,45,17,471957,784367,<D <WLM <D,<D,1,<WLM/,1,ø,0,ø,0,prep-subs-subs,Q,KLM[,impf,2,4,I
Isaiah,45,21,471986,784431,MN QDM,MN,1,QDM/,1,ø,0,ø,0,prep-subs,Q,CM<[,perf,2,4,I
Isaiah,45,21,471987,784432,MN >Z,MN,1,ø,0,ø,0,>Z,1,prep-advb,Q,NGD[,perf,2,1,I
Isaiah,46,3,472021,784517,MN BVN,MN,1,BVN/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,3,D
Isaiah,46,3,472022,784520,MN RXM,MN,1,RXM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,3,D
Isaiah,46,4,472023,784522,<D ZQNH,<D,1,ZQNH/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,D
Isaiah,46,4,472024,784526,<D FJBH,<D,1,FJBH/,1,ø,0,ø,0,prep-subs,Q,SBL[,impf,2,2,D
Isaiah,46,10,472055,784603,MN R>CJT,MN,1,R>CJT/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,D
Isaiah,46,10,472056,784606,MN QDM,MN,1,QDM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,I
Isaiah,47,7,472106,784720,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,HJH[,impf,2,1,I
Isaiah,47,8,472109,784732,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,47,9,472118,784758,B JWM >XD,B,1,JWM/,1,>XD/,1,ø,0,prep-subs-subs,Q,BW>[,impf,2,6,I
Isaiah,47,12,472137,784805,MN N<WRJM,MN,1,N<WRJM/,1,ø,0,ø,0,prep-subs,Q,JG<[,perf,2,3,D
Isaiah,47,13,472146,784823,L H XDC,L,1,XDC=/,1,ø,0,ø,0,prep-art-subs,Q,ø,ø,2,2,D
Isaiah,47,15,472157,784848,MN N<WRJM,MN,1,N<WRJM/,1,ø,0,ø,0,prep-subs,Q,SXR[,ptca,2,2,D
Isaiah,48,3,472172,784883,MN >Z,MN,1,ø,0,ø,0,>Z,1,prep-advb,Q,NGD[,perf,2,2,I
Isaiah,48,5,472181,784907,MN >Z,MN,1,ø,0,ø,0,>Z,1,prep-advb,N,NGD[,wayq,2,4,I
Isaiah,48,6,472191,784928,MN <TH,MN,1,ø,0,ø,0,<TH,1,prep-advb,Q,CM<[,perf,2,3,I
Isaiah,48,7,472194,784934,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,BR>[,perf,2,1,I
Isaiah,48,7,472195,784938,MN >Z W L PNH JWM,MN|L,2,PNH/,1,ø,0,>Z,1,prep-advb-conj-prep-subs-subs,Q,ø,ø,2,3,I
Isaiah,48,8,472201,784952,GM MN >Z,MN,1,ø,0,ø,0,GM|>Z,2,advb-prep-advb,Q,PTX[,perf,2,1,I
Isaiah,48,8,472204,784962,MN BVN,MN,1,BVN/,1,ø,0,ø,0,prep-subs,Q,QR>[,perf,2,2,D
Isaiah,48,16,472240,785044,MN R>C,MN,1,R>C/,1,ø,0,ø,0,prep-subs,Q,DBR[,perf,2,2,I
Isaiah,48,16,472241,785047,MN <T,MN,1,<T/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,1,I
Isaiah,48,16,472243,785052,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,CLX[,perf,2,2,I
Isaiah,49,1,472275,785130,MN BVN,MN,1,BVN/,1,ø,0,ø,0,prep-subs,Q,QR>[,perf,2,2,I
Isaiah,49,1,472276,785132,MN M<JM >M,MN,1,M<JM/,1,ø,0,ø,0,prep-subs-subs,Q,ZKR[,perf,2,1,I
Isaiah,49,5,472290,785170,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,>MR[,perf,2,2,I
Isaiah,49,5,472291,785174,MN BVN,MN,1,BVN/,1,ø,0,ø,0,prep-subs,Q,JYR[,ptca,2,2,D
Isaiah,49,8,472314,785231,B <T RYWN,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,<NH[,perf,2,1,I
Isaiah,49,8,472315,785234,B JWM JCW<H,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,<ZR[,perf,2,2,I
Isaiah,49,16,472352,785330,TMJD,ø,0,ø,0,ø,0,TMJD/,1,advb,Q,ø,ø,2,3,I
Isaiah,49,19,472364,785358,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,YRR[,impf,2,2,D
Isaiah,50,4,472427,785549,B H BQR B H BQR,B|B,2,BQR=/|BQR=/,2,ø,0,ø,0,prep-art-subs-prep-art-subs,Q,<WR[,impf,2,2,I
Isaiah,51,13,472539,785838,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,N,PXD[,wayq,2,4,I
Isaiah,52,4,472611,786002,B H R>CWN,B,1,R>CWN/,1,ø,0,ø,0,prep-art-subs,Q,JRD[,perf,2,4,I
Isaiah,52,5,472614,786010,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,52,5,472620,786024,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,3,I
Isaiah,52,6,472622,786032,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,2,I
Isaiah,54,7,472757,786394,B RG< QVN,B,1,RG</,1,ø,0,ø,0,prep-subs-adjv,Q,<ZB[,perf,2,1,I
Isaiah,54,8,472759,786402,RG<,ø,0,ø,0,ø,0,RG</,1,advb,Q,STR[,perf,2,4,I
Isaiah,57,11,472987,786989,MN <WLM,MN,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,I
Isaiah,57,16,473011,787049,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,RJB[,impf,2,3,I
Isaiah,57,16,473012,787053,L NYX,L,1,NYX/,1,ø,0,ø,0,prep-subs,Q,QYP[,impf,2,3,I
Isaiah,58,2,473041,787124,JWM JWM,ø,0,JWM/|JWM/,2,ø,0,ø,0,subs-subs,Q,DRC[,impf,2,3,I
Isaiah,58,3,473051,787152,B JWM YWM,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,MY>[,impf,2,2,I
Isaiah,58,8,473075,787224,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,BQ<[,impf,2,1,I
Isaiah,58,9,473079,787238,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,QR>[,impf,2,1,I
Isaiah,58,13,473104,787310,B JWM QDC,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,<FH[,infc,2,3,D
Isaiah,58,14,473111,787326,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,<NG[,impf,2,1,I
Isaiah,59,10,473160,787466,B H YHRJM,B,1,YHRJM/,1,ø,0,ø,0,prep-art-subs,Q,KCL[,perf,2,2,I
Isaiah,59,21,473215,787627,MN <TH W <D <WLM,MN|<D,2,<WLM/,1,ø,0,<TH,1,prep-advb-conj-prep-subs,D,MWC[,impf,2,5,I
Isaiah,60,5,473235,787676,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,R>H[,impf,2,1,I
Isaiah,60,11,473261,787751,TMJD,ø,0,ø,0,ø,0,TMJD/,1,advb,Q,PTX[,weqt,2,4,I
Isaiah,60,11,473262,787752,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,Q,SGR[,impf,2,1,I
Isaiah,60,19,473293,787852,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,Q,HJH[,impf,2,7,I
Isaiah,60,21,473303,787887,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JRC[,impf,2,1,I
Isaiah,60,22,473308,787899,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,XWC[,impf,2,2,I
Isaiah,62,6,473386,788120,KL H JWM W KL H LJLH,ø,0,KL/|KL/,2,ø,0,ø,0,subs-art-subs-conj-subs-art-subs,Q,XCH[,impf,2,1,I
Isaiah,63,9,473461,788321,KL JWM <WLM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,N,NF>[,wayq,2,3,I
Isaiah,63,18,473493,788408,L H MY<R,L,1,MY<R/,1,ø,0,ø,0,prep-art-subs,Q,JRC[,perf,2,1,I
Isaiah,63,19,473495,788415,MN <WLM,MN,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,HJH[,perf,2,2,I
Isaiah,64,3,473509,788451,MN <WLM,MN,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,CM<[,perf,2,2,I
Isaiah,64,4,473517,788474,<WLM,ø,0,<WLM/,1,ø,0,ø,0,subs,N,XV>[,wayq,2,4,I
Isaiah,64,7,473528,788507,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Isaiah,64,8,473536,788525,L <D,L,1,<D/,1,ø,0,ø,0,prep-subs,Q,ZKR[,impf,2,3,I
Isaiah,65,2,473557,788576,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,PRF[,perf,2,3,I
Isaiah,65,5,473574,788620,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,2,D
Isaiah,65,18,473636,788808,<D <D,<D,1,<D/,1,ø,0,ø,0,prep-subs,Q,GJL[,impv,2,3,I
Isaiah,66,8,473721,789039,B JWM >XD,B,1,JWM/,1,>XD/,1,ø,0,prep-subs-subs,Q,XJL[,impf,2,4,I
Isaiah,66,23,473790,789236,MN DJ XDC B XDC W MN DJ CBT B CBT,MN|B|MN|B,4,DJ/|DJ/,2,ø,0,ø,0,prep-subs-subs-prep-subs-conj-prep-subs-subs-prep-subs,Q,BW>[,impf,2,1,I
Jeremiah,1,3,473803,789276,B JWM JHWJQJM BN J>CJHW MLK JHWDH,B,1,JWM/,1,ø,0,ø,0,prep-subs-nmpr-subs-nmpr-subs-nmpr,N,HJH[,wayq,2,3,I
Jeremiah,1,3,473805,789281,B H XDC H XMJCJ,B,1,XDC=/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,GLH[,infc,2,3,D
Jeremiah,1,10,473834,789352,H JWM H ZH,ø,0,JWM/,1,ø,0,ø,0,art-subs-art-prde,Q,PQD[,perf,2,2,I
Jeremiah,1,18,473876,789462,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,NTN[,perf,2,3,D
Jeremiah,2,17,473952,789673,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,<ZB[,infc,2,3,D
Jeremiah,2,18,473954,789677,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Jeremiah,2,20,473968,789708,MN <WLM,MN,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,CBR[,perf,2,2,I
Jeremiah,2,24,473995,789770,B XDC,B,1,XDC=/,1,ø,0,ø,0,prep-subs,Q,MY>[,impf,2,1,I
Jeremiah,2,27,474012,789810,B <T R<H,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,>MR[,impf,2,2,I
Jeremiah,2,28,474018,789824,B <T R<H,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,JC<[,impf,2,3,I
Jeremiah,2,32,474036,789874,JWM,ø,0,JWM/,1,ø,0,ø,0,subs,Q,CKX[,perf,2,4,I
Jeremiah,3,4,474077,789990,MN <TH,MN,1,ø,0,ø,0,<TH,1,prep-advb,Q,QR>[,perf,2,3,I
Jeremiah,3,5,474080,789998,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,NVR=[,impf,2,3,I
Jeremiah,3,5,474081,790001,L NYX,L,1,NYX/,1,ø,0,ø,0,prep-subs,Q,CMR[,impf,2,3,I
Jeremiah,3,6,474085,790013,B JWM J>CJHW H MLK,B,1,JWM/,1,ø,0,ø,0,prep-subs-nmpr-art-subs,N,>MR[,wayq,2,5,I
Jeremiah,3,12,474119,790105,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,NVR=[,impf,2,3,I
Jeremiah,3,16,474135,790152,B H JWM H HMH,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,PRH[,weqt,2,4,I
Jeremiah,3,17,474143,790173,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,QR>[,impf,2,1,I
Jeremiah,3,18,474146,790188,B H JWM H HMH,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HLK[,impf,2,1,I
Jeremiah,3,25,474174,790266,MN N<WRJM W <D H JWM H ZH,MN|<D,2,N<WRJM/|JWM/,2,ø,0,ø,0,prep-subs-conj-prep-art-subs-art-prde,Q,XV>[,perf,2,5,I
Jeremiah,4,9,474218,790381,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,3,I
Jeremiah,4,11,474230,790407,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,D,>MR[,impf,2,1,I
Jeremiah,4,14,474246,790445,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,LJN[,impf,2,1,I
Jeremiah,4,21,474272,790511,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,R>H[,impf,2,1,I
Jeremiah,5,18,474417,790882,GM B H JWM H HMH,B,1,JWM/,1,ø,0,GM,1,advb-prep-art-subs-art-prde,Q,<FH[,impf,2,2,I
Jeremiah,5,24,474451,790980,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,4,D
Jeremiah,5,31,474480,791058,L >XRJT,L,1,>XRJT/,1,ø,0,ø,0,prep-subs,Q,<FH[,impf,2,4,I
Jeremiah,6,4,474495,791095,B H YHRJM,B,1,YHRJM/,1,ø,0,ø,0,prep-art-subs,Q,<LH[,impf,2,3,I
Jeremiah,6,5,474500,791107,B H LJLH,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs,Q,<LH[,impf,2,3,I
Jeremiah,6,15,474552,791241,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,KCL[,impf,2,1,I
Jeremiah,7,7,474646,791494,L MN <WLM W <D <WLM,L|MN|<D,3,<WLM/|<WLM/,2,ø,0,ø,0,prep-prep-subs-conj-prep-subs,Q,NTN[,perf,2,4,D
Jeremiah,7,12,474669,791556,B H R>CWN,B,1,R>CWN/,1,ø,0,ø,0,prep-art-subs,Q,CKN[,perf,2,5,D
Jeremiah,7,13,474672,791564,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Jeremiah,7,22,474712,791689,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,DBR[,perf,2,5,I
Jeremiah,7,25,474728,791735,L MN H JWM <D H JWM H ZH,L|MN|<D,3,JWM/|JWM/,2,ø,0,ø,0,prep-prep-art-subs-prep-art-subs-art-prde,Q,ø,ø,2,1,I
Jeremiah,7,25,474731,791744,JWM,ø,0,ø,0,ø,0,JWM/,1,advb,N,CKM[,infa,2,1,D
Jeremiah,8,1,474773,791868,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,?,JY>[,impf,2,1,I
Jeremiah,8,12,474834,792030,B <T PQDH,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,KCL[,impf,2,1,I
Jeremiah,8,23,474880,792160,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,Q,BKH[,impf,2,3,I
Jeremiah,10,15,475058,792651,B <T PQDH,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,>BD[,impf,2,1,I
Jeremiah,10,18,475066,792676,B H P<M H Z>T,B,1,P<M/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,4,I
Jeremiah,11,7,475137,792855,B JWM W <D H JWM H ZH,B|<D,2,JWM/|JWM/,2,ø,0,ø,0,prep-subs-conj-prep-art-subs-art-prde,Q,<WD[,perf,2,5,I
Jeremiah,11,12,475169,792945,B <T R<H,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,JC<[,impf,2,6,I
Jeremiah,11,14,475177,792972,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,4,I
Jeremiah,12,4,475238,793134,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,>BL=[,impf,2,1,I
Jeremiah,13,6,475321,793363,MN QY JWM RB,MN,1,QY/,1,ø,0,ø,0,prep-subs-subs-adjv,N,HJH[,wayq,2,3,I
Jeremiah,13,27,475428,793648,>XR MTJ,>XR/,1,ø,0,ø,0,ø,0,prep-inrg,Q,VHR[,impf,2,3,I
Jeremiah,14,8,475459,793731,B <T YRH,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,JC<[,ptca,2,2,D
Jeremiah,14,17,475510,793889,LJLH W JWMM,ø,0,ø,0,ø,0,LJLH/|JWMM,2,advb-conj-advb,Q,JRD[,impf,2,4,I
Jeremiah,15,9,475589,794099,B <WD JWMM,B,1,<WD/,1,ø,0,JWMM,1,prep-subs-advb,N,BW>[,perf,2,3,I
Jeremiah,15,11,475602,794134,B <T R<H W B <T YRH,B|B,2,<T/|<T/,2,ø,0,ø,0,prep-subs-subs-conj-prep-subs-subs,Q,PG<[,perf,2,5,I
Jeremiah,16,13,475711,794453,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,Q,<BD[,weqt,2,5,I
Jeremiah,16,16,475728,794497,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,CLX[,impf,2,2,I
Jeremiah,17,4,475761,794594,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JQD[,impf,2,1,I
Jeremiah,17,8,475781,794656,B CNH BYRT,B,1,CNH/,1,ø,0,ø,0,prep-subs-subs,Q,D>G[,impf,2,2,I
Jeremiah,17,11,475794,794691,B XYJ JWM,B,1,XYJ/,1,ø,0,ø,0,prep-subs-subs,Q,<ZB[,impf,2,1,I
Jeremiah,17,11,475795,794694,B >XRJT,B,1,>XRJT/,1,ø,0,ø,0,prep-subs,Q,HJH[,impf,2,2,I
Jeremiah,17,12,475797,794699,MN R>CWN,MN,1,R>CWN/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,D
Jeremiah,17,17,475817,794749,B JWM R<H,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,3,I
Jeremiah,17,21,475835,794802,B JWM H CBT,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,NF>[,impf,2,5,I
Jeremiah,17,22,475837,794811,B JWM H CBT,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,JY>[,impf,2,6,I
Jeremiah,17,24,475849,794846,B JWM H CBT,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,BW>[,infc,2,4,D
Jeremiah,17,27,475862,794886,B JWM H CBT,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,BW>[,infa,2,4,D
Jeremiah,18,11,475907,795000,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Jeremiah,18,17,475938,795087,B JWM >JD,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,R>H[,impf,2,3,I
Jeremiah,18,23,475973,795189,B <T >P,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,<FH[,impv,2,1,I
Jeremiah,20,3,476050,795418,MN MXRT,MN,1,MXRT/,1,ø,0,ø,0,prep-subs,N,HJH[,wayq,2,3,I
Jeremiah,20,7,476078,795501,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,N,HJH[,perf,2,3,I
Jeremiah,20,8,476083,795516,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,D,HJH[,perf,2,6,I
Jeremiah,20,16,476126,795631,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,CM<[,perf,2,4,I
Jeremiah,20,16,476127,795634,B <T YHRJM,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,N,ø,ø,2,3,I
Jeremiah,21,7,476153,795721,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,ø,ø,2,2,I
Jeremiah,21,12,476180,795797,L H BQR,L,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,DJN[,impv,2,2,I
Jeremiah,22,15,476264,796044,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,VWB[,perf,2,1,I
Jeremiah,22,30,476328,796212,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,YLX[,impf,2,3,I
Jeremiah,23,6,476361,796304,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,JC<[,impf,2,1,I
Jeremiah,23,20,476437,796507,B >XRJT H JWM,B,1,>XRJT/,1,ø,0,ø,0,prep-subs-art-subs,Q,BJN[,impf,2,1,I
Jeremiah,23,26,476459,796567,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,ø,ø,2,1,I
Jeremiah,25,1,476577,796890,B H CNH H RBJ<J L JHWJQJM BN J>CJHW MLK JHWDH,B|L,2,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-subs-nmpr,?,HJH[,perf,2,5,D
Jeremiah,25,3,476581,796898,MN CLC <FRH CNH L J>CJHW BN >MWN MLK JHWDH W <D H JWM H ZH,MN|L|<D,3,CLC/|JWM/,2,CLC/|<FRH/,2,ø,0,prep-subs-subs-subs-prep-nmpr-subs-nmpr-subs-nmpr-conj-prep-art-subs-art-prde,Q,HJH[,perf,2,1,I
Jeremiah,25,5,476596,796941,L MN <WLM W <D <WLM,L|MN|<D,3,<WLM/|<WLM/,2,ø,0,ø,0,prep-prep-subs-conj-prep-subs,Q,NTN[,perf,2,5,D
Jeremiah,25,11,476617,797003,CB< CNH,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,<BD[,weqt,2,5,I
Jeremiah,25,18,476642,797081,K H JWM H ZH,K,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,NTN[,infc,2,4,D
Jeremiah,25,33,476694,797220,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,4,I
