book,chapter,verse,clause.n,time.n,domain,num.time.phrases,verb.tense,num.preps,preps,num.subs,subs,num.quants,quants,pdp.tags
Psalms,71,1,493585,843384,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,71,3,493591,843398,Q,1,infc,0,NA,0,NA,0,NA,advb
Psalms,71,9,493608,843436,Q,1,impf,1,L,1,<T/,0,NA,prep-subs-subs
Psalms,71,14,493626,843474,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,71,17,493635,843497,Q,1,impf,1,<D,0,NA,0,NA,prep-advb
Psalms,71,24,493663,843555,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,72,5,493678,843594,Q,1,impf,0,NA,1,DWR/,0,NA,subs-subs
Psalms,72,7,493681,843600,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Psalms,72,15,493700,843658,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,72,15,493701,843659,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,73,14,493745,843790,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,73,19,493757,843821,Q,1,perf,1,K,1,RG</,0,NA,prep-subs
Psalms,73,24,493772,843855,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,74,2,493789,843900,Q,1,perf,0,NA,0,NA,0,NA,advb
Psalms,74,6,493798,843925,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,74,10,493808,843954,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Psalms,74,22,493841,844043,Q,1,impv,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,75,10,493876,844122,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,77,3,493922,844220,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Psalms,77,3,493923,844224,Q,1,perf,0,NA,0,NA,0,NA,advb
Psalms,77,7,493936,844251,Q,1,impf,1,B,1,LJLH/,0,NA,prep-art-subs
Psalms,77,8,493939,844258,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,77,9,493942,844268,Q,1,perf,1,L,1,NYX/,0,NA,prep-subs
Psalms,77,9,493943,844272,Q,1,perf,1,L,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,78,9,494005,844431,N,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Psalms,78,14,494015,844459,N,1,wayq,0,NA,0,NA,0,NA,advb
Psalms,78,69,494158,844889,N,1,perf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,79,5,494178,844937,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Psalms,79,13,494203,845008,Q,2,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,79,13,494203,845009,Q,2,impf,1,L,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,80,5,494221,845038,Q,1,perf,1,<D,0,NA,0,NA,prep-inrg
Psalms,81,4,494274,845156,Q,1,impv,1,B,1,XDC=/,0,NA,prep-art-subs
Psalms,82,2,494315,845262,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Psalms,83,18,494376,845402,Q,1,impf,1,<D,1,<D/,0,NA,prep-subs
Psalms,85,6,494441,845526,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,85,6,494442,845531,Q,1,impf,1,L,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,86,3,494475,845616,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,86,7,494484,845635,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Psalms,86,12,494504,845681,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,88,2,494552,845784,Q,1,perf,0,NA,0,NA,0,NA,advb
Psalms,88,10,494573,845843,Q,1,perf,1,B,1,KL/,0,NA,prep-subs-subs
Psalms,88,14,494586,845875,Q,1,impf,1,B,1,BQR=/,0,NA,prep-art-subs
Psalms,88,18,494596,845900,Q,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,89,2,494601,845911,Q,1,impf,0,NA,1,<WLM/,0,NA,subs
Psalms,89,2,494602,845913,Q,1,impf,1,L,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,89,3,494604,845919,Q,1,impf,0,NA,1,<WLM/,0,NA,subs
Psalms,89,5,494609,845931,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Psalms,89,5,494610,845936,Q,1,weqt,1,L,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,89,17,494644,846015,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,89,29,494671,846092,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,89,38,494689,846160,Q,1,impf,0,NA,1,<WLM/,0,NA,subs
Psalms,89,47,494710,846213,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Psalms,90,1,494735,846265,Q,1,perf,1,B,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Psalms,90,6,494750,846297,Q,1,impf,1,B,1,BQR=/,0,NA,prep-art-subs
Psalms,90,6,494752,846301,Q,1,impf,1,L,1,<RB/,0,NA,prep-art-subs
Psalms,90,14,494776,846358,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
Psalms,90,14,494778,846364,Q,1,impf,1,B,1,KL/,0,NA,prep-subs-subs
Psalms,90,15,494779,846366,Q,1,impv,1,K,2,JWM/|CNH/,0,NA,prep-subs-subs
Psalms,91,5,494800,846414,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,91,6,494804,846420,Q,1,impf,0,NA,1,YHRJM/,0,NA,subs
Psalms,92,3,494838,846500,Q,1,infc,1,B,1,BQR=/,0,NA,prep-art-subs
Psalms,92,8,494850,846534,N,1,infc,1,<D,1,<D/,0,NA,prep-subs
Psalms,92,15,494867,846577,Q,1,impf,1,B,1,FJBH/,0,NA,prep-subs
Psalms,93,5,494887,846628,Q,1,perf,1,L,1,>RK=/,0,NA,prep-subs-subs
Psalms,95,10,494977,846846,Q,1,impf,0,NA,1,>RB</,1,>RB</,subs-subs
Psalms,96,2,494988,846875,Q,1,impv,2,MN|L,1,JWM/,0,NA,prep-subs-prep-subs
Psalms,101,8,495154,847262,Q,1,impf,1,L,1,BQR=/,0,NA,prep-art-subs
Psalms,102,3,495163,847286,Q,1,impv,1,B,1,JWM/,0,NA,prep-subs
Psalms,102,3,495165,847292,Q,1,impv,1,B,1,JWM/,0,NA,prep-subs
Psalms,102,9,495180,847327,Q,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Psalms,102,13,495189,847355,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,102,25,495220,847436,Q,1,impf,1,B,1,XYJ/,0,NA,prep-subs-subs
Psalms,102,26,495222,847439,Q,1,perf,1,L,1,PNH/,0,NA,prep-subs
Psalms,103,9,495253,847520,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Psalms,103,9,495254,847524,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,104,5,495303,847649,Q,1,impf,0,NA,2,<WLM/|<D/,0,NA,subs-conj-subs
Psalms,104,23,495350,847765,Q,1,impf,1,<D,1,<RB/,0,NA,prep-subs
Psalms,104,33,495384,847838,Q,1,impf,1,B,1,XJJM/,0,NA,prep-subs
Psalms,104,33,495385,847841,Q,1,impf,1,B,1,<WD/,0,NA,prep-subs
Psalms,105,4,495403,847881,Q,1,impv,0,NA,0,NA,0,NA,advb
Psalms,105,8,495411,847894,Q,1,perf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,106,31,495576,848334,N,1,wayq,2,L|<D,2,DWR/|DWR/,0,NA,prep-subs-conj-subs-prep-subs
Psalms,109,13,495783,848888,Q,1,impf,1,B,1,DWR/,0,NA,prep-subs-adjv
Psalms,110,5,495849,849064,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Psalms,111,5,495864,849102,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,111,9,495872,849122,Q,1,perf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,112,6,495889,849163,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,113,2,495910,849211,Q,1,impf,2,MN|<D,1,<WLM/,0,NA,prep-advb-conj-prep-subs
Psalms,113,6,495918,849228,Q,1,infc,2,B|B,2,CMJM/|>RY/,0,NA,prep-art-subs-conj-prep-art-subs
Psalms,115,18,495995,849400,Q,1,impf,2,MN|<D,1,<WLM/,0,NA,prep-advb-conj-prep-subs
Psalms,116,2,496000,849413,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Psalms,119,20,496169,849812,Q,1,perf,1,B,1,KL/,0,NA,prep-subs-subs
Psalms,119,44,496224,849949,Q,1,impf,1,L,2,<WLM/|<D/,0,NA,prep-subs-conj-subs
Psalms,119,55,496246,850011,Q,1,perf,1,B,1,LJLH/,0,NA,prep-art-subs
Psalms,119,62,496263,850050,Q,1,impf,0,NA,1,XYWT/,0,NA,subs-subs
Psalms,119,67,496277,850083,Q,1,perf,0,NA,0,NA,0,NA,advb
Psalms,119,91,496335,850234,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Psalms,119,93,496339,850244,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,119,111,496380,850354,Q,1,perf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,119,112,496383,850362,Q,1,infc,1,L,1,<WLM/,0,NA,prep-subs
Psalms,119,117,496396,850393,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,119,152,496476,850584,Q,1,perf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,121,6,496565,850799,Q,1,impf,0,NA,0,NA,0,NA,advb
Psalms,121,8,496569,850816,Q,1,impf,2,MN|<D,1,<WLM/,0,NA,prep-advb-conj-prep-subs
Psalms,128,5,496696,851118,Q,1,impv,0,NA,1,KL/,0,NA,subs-subs-subs
Psalms,131,3,496750,851253,Q,1,impv,2,MN|<D,1,<WLM/,0,NA,prep-advb-conj-prep-subs
Psalms,132,12,496777,851323,Q,1,impf,1,<D,1,<D/,0,NA,prep-subs
Psalms,138,3,496955,851781,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Psalms,140,3,497059,852025,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs
Psalms,140,8,497078,852066,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Psalms,143,8,497188,852323,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
Psalms,145,1,497265,852500,Q,1,impf,1,L,2,<WLM/|<D/,0,NA,prep-subs-conj-subs
Psalms,145,2,497266,852501,Q,1,impf,1,B,1,KL/,0,NA,prep-subs-subs
Psalms,145,2,497267,852506,Q,1,impf,1,L,2,<WLM/|<D/,0,NA,prep-subs-conj-subs
Psalms,145,21,497311,852622,Q,1,impf,1,L,2,<WLM/|<D/,0,NA,prep-subs-conj-subs
Psalms,146,2,497315,852630,Q,1,impf,1,B,1,XJJM/,0,NA,prep-subs
Psalms,146,2,497316,852633,Q,1,impf,1,B,1,<WD/,0,NA,prep-subs
Psalms,146,4,497322,852646,Q,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Psalms,146,10,497339,852692,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Psalms,148,6,497413,852859,N,1,wayq,2,L|L,1,<D/,0,NA,prep-subs-prep-subs
Job,1,5,497491,853054,D,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Job,1,6,497492,853057,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
Job,1,13,497523,853159,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
Job,2,1,497577,853314,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
Job,2,13,497637,853493,N,1,wayq,0,NA,2,CB</|CB</,2,CB</|CB</,subs-subs-conj-subs-subs
Job,3,1,497641,853505,?,1,perf,1,>XR/,0,NA,0,NA,prep-advb
Job,3,6,497658,853549,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Job,3,13,497678,853602,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,3,13,497681,853607,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,4,5,497728,853739,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,4,20,497766,853840,Q,2,impf,1,MN,1,BQR=/,0,NA,prep-subs
Job,4,20,497766,853841,Q,2,impf,1,L,1,<RB/,0,NA,prep-art-subs
Job,4,20,497767,853844,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Job,5,14,497804,853960,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,5,14,497805,853966,Q,1,impf,1,B,1,YHRJM/,0,NA,prep-art-subs
Job,6,3,497846,854083,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,6,17,497883,854191,Q,1,perf,1,B,1,<T/,0,NA,prep-subs
Job,6,21,497896,854216,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,7,21,497989,854466,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,8,2,497994,854478,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Job,8,6,498003,854511,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,8,12,498019,854563,Q,1,impf,1,L,1,PNH/,0,NA,prep-subs-subs-subs
Job,9,31,498130,854853,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,13,19,498388,855553,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,14,12,498445,855716,Q,1,impf,1,<D,1,BLT/,0,NA,prep-subs-subs
Job,14,14,498455,855740,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs-subs
Job,14,16,498460,855751,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,14,20,498470,855781,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Job,15,32,498560,856041,Q,1,impf,1,B,1,JWM/,0,NA,prep-nega-subs
Job,16,7,498586,856117,Q,1,perf,0,NA,0,NA,0,NA,advb-advb
Job,18,2,498679,856365,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Job,18,2,498681,856371,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,19,2,498726,856509,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Job,19,24,498785,856677,Q,1,impf,1,L,1,<D/,0,NA,prep-subs
Job,19,25,498788,856686,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,20,7,498813,856767,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Job,21,3,498880,856940,Q,1,impf,1,>XR/,1,DBR[,0,NA,prep-subs
Job,21,30,498952,857139,Q,1,impf,1,L,1,JWM/,0,NA,prep-subs-subs
Job,21,30,498953,857142,Q,1,impf,1,L,1,JWM/,0,NA,prep-subs-subs
Job,23,7,499059,857458,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Job,24,14,499125,857641,?,1,impf,1,B,1,LJLH/,0,NA,prep-art-subs
Job,27,20,499259,858028,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,28,27,499328,858234,?,1,perf,0,NA,0,NA,0,NA,advb
Job,29,4,499344,858273,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Job,29,22,499391,858400,Q,1,impf,1,>XR/,1,DBR/,0,NA,prep-subs
Job,30,1,499402,858436,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,30,9,499424,858483,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,30,16,499443,858538,Q,1,impf,0,NA,0,NA,0,NA,advb
Job,30,17,499445,858544,Q,1,perf,0,NA,0,NA,0,NA,advb
Job,34,20,499793,859527,Q,1,impf,0,NA,1,XYWT/,0,NA,subs-subs
Job,34,25,499807,859571,Q,1,weqt,0,NA,0,NA,0,NA,advb
Job,42,16,500405,861257,N,2,wayq,1,>XR/,0,NA,0,NA,prep-prde
Job,42,16,500405,861258,N,2,wayq,0,NA,2,M>H/|>RB</,2,M>H/|>RB</,subs-conj-subs-subs
Proverbs,1,22,500457,861387,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Proverbs,1,28,500476,861441,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,2,5,500501,861509,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,2,9,500509,861531,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,3,23,500592,861764,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,3,28,500609,861811,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,6,8,500778,862259,Q,1,impf,1,B,1,QJY/,0,NA,prep-art-subs
Proverbs,6,8,500779,862262,Q,1,perf,1,B,1,QYJR/,0,NA,prep-art-subs
Proverbs,6,9,500780,862264,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Proverbs,6,34,500852,862438,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Proverbs,7,14,500891,862531,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Proverbs,7,18,500900,862551,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-art-subs
Proverbs,7,20,500905,862564,Q,1,impf,1,L,1,JWM/,0,NA,prep-subs-art-subs
Proverbs,8,23,500973,862742,Q,1,perf,1,MN,1,<WLM/,0,NA,prep-subs
Proverbs,8,30,500990,862788,N,1,wayq,0,NA,2,JWM/|JWM/,0,NA,subs-subs
Proverbs,8,34,501004,862819,Q,1,infc,0,NA,2,JWM/|JWM/,0,NA,subs-subs
Proverbs,10,30,501139,863145,?,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Proverbs,11,4,501153,863186,D,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Proverbs,12,16,501262,863473,?,1,impf,1,B,1,JWM/,0,NA,prep-art-subs
Proverbs,12,19,501271,863495,?,1,impf,1,L,1,<D/,0,NA,prep-subs
Proverbs,20,17,501862,865037,Q,1,impf,0,NA,0,NA,0,NA,advb
Proverbs,21,26,501951,865258,?,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Proverbs,22,19,502013,865421,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Proverbs,24,10,502156,865818,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Proverbs,27,10,502402,866453,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Proverbs,27,14,502416,866484,Q,1,infa,1,B,1,BQR=/,0,NA,prep-art-subs
Proverbs,28,23,502510,866735,Q,1,impf,1,>XR/,0,NA,0,NA,prep
Proverbs,29,14,502566,866879,?,1,impf,1,L,1,<D/,0,NA,prep-subs
Proverbs,30,25,502691,867187,N,1,wayq,1,B,1,QJY/,0,NA,prep-art-subs
Proverbs,31,12,502752,867334,?,1,perf,0,NA,1,KL/,0,NA,subs-subs-subs
Proverbs,31,15,502758,867347,N,1,wayq,1,B,1,<WD/,0,NA,prep-subs-subs
Proverbs,31,18,502768,867374,?,1,impf,1,B,1,LJLH/,0,NA,prep-art-subs
Ruth,1,1,502800,867463,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs
Ruth,1,4,502816,867509,N,1,wayq,1,K,1,<FR=/,1,<FR=/,prep-subs-subs
Ruth,1,12,502856,867616,Q,1,perf,0,NA,1,LJLH/,0,NA,art-subs
Ruth,1,22,502914,867780,N,1,perf,1,B,1,TXLH/,0,NA,prep-subs-subs-subs
Ruth,2,7,502948,867871,N,1,wayq,2,MN|<D,0,NA,0,NA,prep-advb-art-subs-conj-prep-advb
Ruth,2,11,502975,867949,Q,1,perf,1,>XR/,1,MWT/,0,NA,prep-subs-subs
Ruth,2,11,502978,867959,N,1,perf,0,NA,1,TMWL/,0,NA,subs-subs
Ruth,2,14,502989,867993,N,1,wayq,1,L,1,<T/,0,NA,prep-subs-art-subs
Ruth,2,17,503008,868045,N,1,wayq,1,<D,1,<RB/,0,NA,prep-art-subs
Ruth,2,19,503020,868077,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Ruth,2,19,503027,868096,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Ruth,3,8,503088,868264,N,1,wayq,1,B,1,XYJ/,0,NA,prep-subs-art-subs
Ruth,3,13,503118,868336,Q,1,impv,0,NA,1,LJLH/,0,NA,art-subs
Ruth,3,13,503119,868339,Q,1,weqt,1,B,1,BQR=/,0,NA,prep-art-subs
Ruth,3,13,503127,868355,Q,1,impv,1,<D,1,BQR=/,0,NA,prep-art-subs
Ruth,3,14,503128,868359,N,1,wayq,1,<D,1,BQR=/,0,NA,prep-art-subs
Ruth,3,18,503158,868439,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Ruth,4,14,503238,868672,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Song_of_songs,1,7,503293,868825,Q,1,impf,1,B,1,YHRJM/,0,NA,prep-art-subs
Song_of_songs,3,1,503381,869039,Q,1,perf,1,B,1,LJLH/,0,NA,prep-art-subs
Song_of_songs,3,11,503425,869144,Q,1,perf,2,B|B,2,JWM/|JWM/,0,NA,prep-subs-subs-conj-prep-subs-subs-subs
Song_of_songs,8,8,503694,869748,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs
Song_of_songs,8,10,503702,869770,Q,1,perf,0,NA,0,NA,0,NA,advb
Ecclesiastes,2,3,503822,870052,Q,1,impf,0,NA,1,MSPR/,0,NA,subs-subs-subs
Ecclesiastes,2,15,503871,870197,Q,1,perf,0,NA,0,NA,0,NA,advb
Ecclesiastes,2,16,503875,870212,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-adjv
Ecclesiastes,2,23,503906,870310,Q,1,perf,1,B,1,LJLH/,0,NA,advb-prep-art-subs
Ecclesiastes,5,16,504193,871007,Q,1,impf,0,NA,1,KL/,0,NA,advb-subs-subs
Ecclesiastes,5,17,504202,871032,Q,1,impf,0,NA,1,MSPR/,0,NA,subs-subs-subs
Ecclesiastes,6,3,504228,871109,?,1,impf,0,NA,1,CNH/,0,NA,subs-adjv
Ecclesiastes,6,6,504241,871152,?,1,perf,0,NA,1,>LP=/,1,>LP=/,subs-subs
Ecclesiastes,7,14,504310,871336,Q,1,impv,1,B,1,JWM/,0,NA,prep-subs-subs
Ecclesiastes,7,14,504311,871340,Q,1,impv,1,B,1,JWM/,0,NA,prep-subs-subs
Ecclesiastes,7,15,504314,871355,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Ecclesiastes,7,17,504324,871384,Q,1,impf,1,B,1,<T/,0,NA,prep-nega-subs
Ecclesiastes,8,15,504443,871724,Q,1,impf,0,NA,1,JWM/,0,NA,subs-subs
Ecclesiastes,9,8,504499,871884,Q,1,impf,1,B,1,KL/,0,NA,prep-subs-subs
Ecclesiastes,9,9,504501,871898,Q,1,impv,0,NA,2,KL/|KL/,0,NA,subs-subs-subs-subs-subs-subs-subs
Ecclesiastes,10,16,504595,872177,D,1,impf,1,B,1,BQR=/,0,NA,prep-art-subs
Ecclesiastes,10,17,504599,872186,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs
Ecclesiastes,11,1,504611,872231,Q,1,impf,1,B,1,RB=/,0,NA,prep-subs-art-subs
Ecclesiastes,11,6,504631,872285,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
Ecclesiastes,11,6,504632,872289,Q,1,impf,1,L,1,<RB/,0,NA,prep-art-subs
Ecclesiastes,11,8,504642,872316,Q,1,impf,0,NA,1,CNH/,0,NA,subs
Ecclesiastes,12,1,504656,872363,Q,1,impv,1,B,1,JWM/,0,NA,prep-subs-subs
Lamentations,1,2,504722,872546,?,1,impf,1,B,1,LJLH/,0,NA,prep-art-subs
Lamentations,1,7,504745,872614,?,1,perf,0,NA,1,JWM/,0,NA,subs-subs-conj-subs
Lamentations,1,7,504746,872618,?,1,perf,1,MN,1,JWM/,0,NA,prep-subs-subs
Lamentations,1,12,504783,872710,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs-subs
Lamentations,2,1,504846,872881,D,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Lamentations,2,17,504930,873100,Q,1,perf,1,MN,1,JWM/,0,NA,prep-subs-subs
Lamentations,2,18,504937,873118,Q,1,impv,0,NA,0,NA,0,NA,advb-conj-advb
Lamentations,2,19,504941,873129,Q,1,impv,1,L,1,R>C/,0,NA,prep-subs-subs
Lamentations,2,21,504953,873165,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Lamentations,2,22,504957,873175,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs-nmpr
Lamentations,3,3,504966,873197,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Lamentations,3,31,505025,873341,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Lamentations,3,57,505074,873472,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Lamentations,5,19,505231,873844,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Esther,1,1,505241,873869,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs-nmpr
Esther,1,2,505244,873875,N,2,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,1,2,505244,873881,N,2,perf,1,B,1,CNH/,1,CLC/,prep-subs-subs
Esther,1,4,505248,873888,N,1,infc,0,NA,1,JWM/,2,CMNH/|M>H/,subs-adjv-subs-conj-subs-subs
Esther,1,5,505249,873899,N,1,perf,0,NA,1,CB</,1,CB</,subs-subs
Esther,1,10,505263,873936,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Esther,1,18,505292,874024,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs-art-prde
Esther,2,1,505314,874097,?,1,perf,1,>XR/,1,DBR/,0,NA,prep-art-subs-art-prde
Esther,2,7,505337,874174,N,1,perf,1,B,1,MWT/,0,NA,prep-subs-subs-conj-subs
Esther,2,12,505358,874245,N,1,infc,0,NA,1,CNJM/,2,CNJM/|<FR/,subs-subs-subs
Esther,2,16,505378,874316,N,2,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Esther,2,16,505378,874319,N,2,wayq,2,B|L,1,CNH/,1,CB</,prep-subs-subs-prep-subs
Esther,2,21,505393,874373,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,3,1,505404,874410,?,1,perf,1,>XR/,1,DBR/,0,NA,prep-art-subs-art-prde
Esther,3,4,505418,874456,N,1,infc,0,NA,2,JWM/|JWM/,0,NA,subs-conj-subs
Esther,3,7,505435,874505,?,3,perf,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Esther,3,7,505435,874508,?,3,perf,2,B|L,1,CNH/,2,CNJM/|<FRH/,prep-subs-subs-subs-prep-art-subs-nmpr
Esther,3,7,505435,874514,?,3,perf,4,MN|L|MN|L,2,JWM/|XDC=/,2,CNJM/|<FR/,prep-subs-prep-subs-conj-prep-subs-prep-subs-subs-subs
Esther,3,12,505459,874576,N,2,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Esther,3,12,505459,874577,N,2,wayq,2,B|B,1,CLC/,2,CLC/|<FR/,prep-subs-subs-subs-prep
Esther,3,13,505470,874605,N,2,infc,1,B,1,JWM/,1,>XD/,prep-subs-subs
Esther,3,13,505470,874606,N,2,infc,2,B|L,1,CLC/,4,CLC/|<FR/|CNJM/|<FR/,prep-subs-subs-prep-subs-subs-subs
Esther,3,14,505477,874620,N,1,infc,1,L,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,4,11,505538,874799,Q,1,perf,0,NA,1,CLC/,1,CLC/,subs-subs
Esther,4,14,505546,874819,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Esther,4,16,505557,874854,Q,2,impf,0,NA,1,CLC/,1,CLC/,subs-subs
